"day","area","area_id","visitor_class","unique_users","longitude","latitude"
2022-01-02,"Rho",15182,"Abitanti",32946,503245.289573492,5041705.6143153
2022-01-02,"Rho",15182,"Turisti",4208,503245.289573492,5041705.6143153
2022-01-03,"Rho",15182,"Abitanti",34511,503245.289573492,5041705.6143153
2022-01-03,"Rho",15182,"Turisti",5633.33333333333,503245.289573492,5041705.6143153
2022-01-04,"Rho",15182,"Abitanti",34829,503245.289573492,5041705.6143153
2022-01-04,"Rho",15182,"Turisti",5714.33333333333,503245.289573492,5041705.6143153
2022-01-05,"Rho",15182,"Abitanti",35182,503245.289573492,5041705.6143153
2022-01-05,"Rho",15182,"Turisti",5816,503245.289573492,5041705.6143153
2022-01-06,"Rho",15182,"Abitanti",35099,503245.289573492,5041705.6143153
2022-01-06,"Rho",15182,"Turisti",4396.33333333333,503245.289573492,5041705.6143153
2022-01-07,"Rho",15182,"Abitanti",35236,503245.289573492,5041705.6143153
2022-01-07,"Rho",15182,"Turisti",5340,503245.289573492,5041705.6143153
2022-01-08,"Rho",15182,"Abitanti",35758,503245.289573492,5041705.6143153
2022-01-08,"Rho",15182,"Turisti",5044.66666666667,503245.289573492,5041705.6143153
2022-01-09,"Rho",15182,"Abitanti",37421,503245.289573492,5041705.6143153
2022-01-09,"Rho",15182,"Turisti",4469,503245.289573492,5041705.6143153
2022-01-10,"Rho",15182,"Abitanti",38693,503245.289573492,5041705.6143153
2022-01-10,"Rho",15182,"Turisti",7781.66666666667,503245.289573492,5041705.6143153
2022-01-11,"Rho",15182,"Abitanti",38754,503245.289573492,5041705.6143153
2022-01-11,"Rho",15182,"Turisti",7958.66666666667,503245.289573492,5041705.6143153
2022-01-12,"Rho",15182,"Abitanti",38733,503245.289573492,5041705.6143153
2022-01-12,"Rho",15182,"Turisti",7965.33333333333,503245.289573492,5041705.6143153
2022-01-13,"Rho",15182,"Abitanti",38780,503245.289573492,5041705.6143153
2022-01-13,"Rho",15182,"Turisti",7701,503245.289573492,5041705.6143153
2021-12-13,"Cardano Al Campo",12032,"Abitanti",9128,482271.871973483,5054710.61324685
2021-12-13,"Cardano Al Campo",12032,"Turisti",1513,482271.871973483,5054710.61324685
2021-12-14,"Cardano Al Campo",12032,"Abitanti",9282,482271.871973483,5054710.61324685
2021-12-14,"Cardano Al Campo",12032,"Turisti",1608,482271.871973483,5054710.61324685
2021-12-15,"Cardano Al Campo",12032,"Abitanti",9166,482271.871973483,5054710.61324685
2021-12-15,"Cardano Al Campo",12032,"Turisti",1550,482271.871973483,5054710.61324685
2021-12-16,"Cardano Al Campo",12032,"Abitanti",9133,482271.871973483,5054710.61324685
2021-12-16,"Cardano Al Campo",12032,"Turisti",1514.33333333333,482271.871973483,5054710.61324685
2021-12-17,"Cardano Al Campo",12032,"Abitanti",9095,482271.871973483,5054710.61324685
2021-12-17,"Cardano Al Campo",12032,"Turisti",1522,482271.871973483,5054710.61324685
2021-12-18,"Cardano Al Campo",12032,"Abitanti",9028,482271.871973483,5054710.61324685
2021-12-18,"Cardano Al Campo",12032,"Turisti",1095.33333333333,482271.871973483,5054710.61324685
2021-12-19,"Cardano Al Campo",12032,"Abitanti",8828,482271.871973483,5054710.61324685
2021-12-19,"Cardano Al Campo",12032,"Turisti",1117.33333333333,482271.871973483,5054710.61324685
2021-12-20,"Cardano Al Campo",12032,"Abitanti",9043,482271.871973483,5054710.61324685
2021-12-20,"Cardano Al Campo",12032,"Turisti",1570.66666666667,482271.871973483,5054710.61324685
2021-12-21,"Cardano Al Campo",12032,"Abitanti",9022,482271.871973483,5054710.61324685
2021-12-21,"Cardano Al Campo",12032,"Turisti",1504.33333333333,482271.871973483,5054710.61324685
2021-12-22,"Cardano Al Campo",12032,"Abitanti",9084,482271.871973483,5054710.61324685
2021-12-22,"Cardano Al Campo",12032,"Turisti",1339.66666666667,482271.871973483,5054710.61324685
2021-12-23,"Cardano Al Campo",12032,"Abitanti",8881,482271.871973483,5054710.61324685
2021-12-23,"Cardano Al Campo",12032,"Turisti",1280.33333333333,482271.871973483,5054710.61324685
2021-12-24,"Cardano Al Campo",12032,"Abitanti",7796,482271.871973483,5054710.61324685
2021-12-24,"Cardano Al Campo",12032,"Turisti",1061.33333333333,482271.871973483,5054710.61324685
2021-12-25,"Cardano Al Campo",12032,"Abitanti",7466,482271.871973483,5054710.61324685
2021-12-25,"Cardano Al Campo",12032,"Turisti",1439.66666666667,482271.871973483,5054710.61324685
2021-12-26,"Cardano Al Campo",12032,"Abitanti",7455,482271.871973483,5054710.61324685
2021-12-26,"Cardano Al Campo",12032,"Turisti",1104.66666666667,482271.871973483,5054710.61324685
2021-12-27,"Cardano Al Campo",12032,"Abitanti",7665,482271.871973483,5054710.61324685
2021-12-27,"Cardano Al Campo",12032,"Turisti",989.666666666667,482271.871973483,5054710.61324685
2021-12-28,"Cardano Al Campo",12032,"Abitanti",8308,482271.871973483,5054710.61324685
2021-12-28,"Cardano Al Campo",12032,"Turisti",994.666666666667,482271.871973483,5054710.61324685
2021-12-29,"Cardano Al Campo",12032,"Abitanti",8359,482271.871973483,5054710.61324685
2021-12-29,"Cardano Al Campo",12032,"Turisti",978.333333333333,482271.871973483,5054710.61324685
2021-12-30,"Cardano Al Campo",12032,"Abitanti",8337,482271.871973483,5054710.61324685
2021-12-30,"Cardano Al Campo",12032,"Turisti",1006,482271.871973483,5054710.61324685
2021-12-31,"Cardano Al Campo",12032,"Abitanti",8230,482271.871973483,5054710.61324685
2021-12-31,"Cardano Al Campo",12032,"Turisti",1050,482271.871973483,5054710.61324685
2022-01-01,"Cardano Al Campo",12032,"Abitanti",8226,482271.871973483,5054710.61324685
2022-01-01,"Cardano Al Campo",12032,"Turisti",975.333333333333,482271.871973483,5054710.61324685
2022-01-02,"Cardano Al Campo",12032,"Abitanti",8293,482271.871973483,5054710.61324685
2022-01-02,"Cardano Al Campo",12032,"Turisti",877.666666666667,482271.871973483,5054710.61324685
2022-01-03,"Cardano Al Campo",12032,"Abitanti",8366,482271.871973483,5054710.61324685
2022-01-03,"Cardano Al Campo",12032,"Turisti",1003.66666666667,482271.871973483,5054710.61324685
2022-01-04,"Cardano Al Campo",12032,"Abitanti",8649,482271.871973483,5054710.61324685
2022-01-04,"Cardano Al Campo",12032,"Turisti",1043.66666666667,482271.871973483,5054710.61324685
2022-01-05,"Cardano Al Campo",12032,"Abitanti",8751,482271.871973483,5054710.61324685
2022-01-05,"Cardano Al Campo",12032,"Turisti",1005,482271.871973483,5054710.61324685
2022-01-06,"Cardano Al Campo",12032,"Abitanti",8627,482271.871973483,5054710.61324685
2022-01-06,"Cardano Al Campo",12032,"Turisti",861.666666666667,482271.871973483,5054710.61324685
2022-01-07,"Cardano Al Campo",12032,"Abitanti",8627,482271.871973483,5054710.61324685
2022-01-07,"Cardano Al Campo",12032,"Turisti",898.666666666667,482271.871973483,5054710.61324685
2022-01-08,"Cardano Al Campo",12032,"Abitanti",8665,482271.871973483,5054710.61324685
2022-01-08,"Cardano Al Campo",12032,"Turisti",891,482271.871973483,5054710.61324685
2022-01-09,"Cardano Al Campo",12032,"Abitanti",8915,482271.871973483,5054710.61324685
2022-01-09,"Cardano Al Campo",12032,"Turisti",792.666666666667,482271.871973483,5054710.61324685
2022-01-10,"Cardano Al Campo",12032,"Abitanti",9274,482271.871973483,5054710.61324685
2022-01-10,"Cardano Al Campo",12032,"Turisti",1179.66666666667,482271.871973483,5054710.61324685
2022-01-11,"Cardano Al Campo",12032,"Abitanti",9164,482271.871973483,5054710.61324685
2022-01-11,"Cardano Al Campo",12032,"Turisti",1178.33333333333,482271.871973483,5054710.61324685
2022-01-12,"Cardano Al Campo",12032,"Abitanti",9111,482271.871973483,5054710.61324685
2022-01-12,"Cardano Al Campo",12032,"Turisti",1215.33333333333,482271.871973483,5054710.61324685
2022-01-13,"Cardano Al Campo",12032,"Abitanti",9177,482271.871973483,5054710.61324685
2022-01-13,"Cardano Al Campo",12032,"Turisti",1262,482271.871973483,5054710.61324685
2021-12-13,"Iseo",17085,"Abitanti",8052,581706.217183796,5056787.17753687
2021-12-13,"Iseo",17085,"Turisti",3598.66666666667,581706.217183796,5056787.17753687
2021-12-14,"Iseo",17085,"Abitanti",8076,581706.217183796,5056787.17753687
2021-12-14,"Iseo",17085,"Turisti",3786.66666666667,581706.217183796,5056787.17753687
2021-12-15,"Iseo",17085,"Abitanti",8094,581706.217183796,5056787.17753687
2021-12-15,"Iseo",17085,"Turisti",3707.66666666667,581706.217183796,5056787.17753687
2021-12-16,"Iseo",17085,"Abitanti",7935,581706.217183796,5056787.17753687
2021-12-16,"Iseo",17085,"Turisti",3682.66666666667,581706.217183796,5056787.17753687
2021-12-17,"Iseo",17085,"Abitanti",8106,581706.217183796,5056787.17753687
2021-12-17,"Iseo",17085,"Turisti",3910.33333333333,581706.217183796,5056787.17753687
2021-12-18,"Iseo",17085,"Abitanti",8034,581706.217183796,5056787.17753687
2021-12-18,"Iseo",17085,"Turisti",3456.66666666667,581706.217183796,5056787.17753687
2021-12-19,"Iseo",17085,"Abitanti",7868,581706.217183796,5056787.17753687
2021-12-19,"Iseo",17085,"Turisti",2844.33333333333,581706.217183796,5056787.17753687
2021-12-20,"Iseo",17085,"Abitanti",8257,581706.217183796,5056787.17753687
2021-12-20,"Iseo",17085,"Turisti",3678,581706.217183796,5056787.17753687
2021-12-21,"Iseo",17085,"Abitanti",8126,581706.217183796,5056787.17753687
2021-12-21,"Iseo",17085,"Turisti",3698.66666666667,581706.217183796,5056787.17753687
2021-12-22,"Iseo",17085,"Abitanti",7911,581706.217183796,5056787.17753687
2021-12-22,"Iseo",17085,"Turisti",3522.66666666667,581706.217183796,5056787.17753687
2021-12-23,"Iseo",17085,"Abitanti",7870,581706.217183796,5056787.17753687
2021-12-23,"Iseo",17085,"Turisti",3268,581706.217183796,5056787.17753687
2021-12-24,"Iseo",17085,"Abitanti",7192,581706.217183796,5056787.17753687
2021-12-24,"Iseo",17085,"Turisti",2702,581706.217183796,5056787.17753687
2021-12-25,"Iseo",17085,"Abitanti",6979,581706.217183796,5056787.17753687
2021-12-25,"Iseo",17085,"Turisti",2777.33333333333,581706.217183796,5056787.17753687
2021-12-26,"Iseo",17085,"Abitanti",6918,581706.217183796,5056787.17753687
2021-12-26,"Iseo",17085,"Turisti",2236.33333333333,581706.217183796,5056787.17753687
2021-12-27,"Iseo",17085,"Abitanti",7066,581706.217183796,5056787.17753687
2021-12-27,"Iseo",17085,"Turisti",2510,581706.217183796,5056787.17753687
2021-12-28,"Iseo",17085,"Abitanti",7402,581706.217183796,5056787.17753687
2021-12-28,"Iseo",17085,"Turisti",2609.33333333333,581706.217183796,5056787.17753687
2021-12-29,"Iseo",17085,"Abitanti",7357,581706.217183796,5056787.17753687
2021-12-29,"Iseo",17085,"Turisti",2673.33333333333,581706.217183796,5056787.17753687
2021-12-30,"Iseo",17085,"Abitanti",7550,581706.217183796,5056787.17753687
2021-12-30,"Iseo",17085,"Turisti",2589.66666666667,581706.217183796,5056787.17753687
2021-12-31,"Iseo",17085,"Abitanti",7446,581706.217183796,5056787.17753687
2021-12-31,"Iseo",17085,"Turisti",2839.66666666667,581706.217183796,5056787.17753687
2022-01-01,"Iseo",17085,"Abitanti",5736,581706.217183796,5056787.17753687
2022-01-01,"Iseo",17085,"Turisti",2680,581706.217183796,5056787.17753687
2022-01-02,"Iseo",17085,"Abitanti",6190,581706.217183796,5056787.17753687
2022-01-02,"Iseo",17085,"Turisti",2545.33333333333,581706.217183796,5056787.17753687
2022-01-03,"Iseo",17085,"Abitanti",6429,581706.217183796,5056787.17753687
2022-01-03,"Iseo",17085,"Turisti",2617,581706.217183796,5056787.17753687
2022-01-04,"Iseo",17085,"Abitanti",6585,581706.217183796,5056787.17753687
2022-01-04,"Iseo",17085,"Turisti",2629,581706.217183796,5056787.17753687
2022-01-05,"Iseo",17085,"Abitanti",6677,581706.217183796,5056787.17753687
2022-01-05,"Iseo",17085,"Turisti",2593.33333333333,581706.217183796,5056787.17753687
2022-01-06,"Iseo",17085,"Abitanti",6461,581706.217183796,5056787.17753687
2022-01-06,"Iseo",17085,"Turisti",2455.66666666667,581706.217183796,5056787.17753687
2022-01-07,"Iseo",17085,"Abitanti",6418,581706.217183796,5056787.17753687
2022-01-07,"Iseo",17085,"Turisti",3035.66666666667,581706.217183796,5056787.17753687
2022-01-08,"Iseo",17085,"Abitanti",6353,581706.217183796,5056787.17753687
2022-01-08,"Iseo",17085,"Turisti",2960.33333333333,581706.217183796,5056787.17753687
2022-01-09,"Iseo",17085,"Abitanti",6769,581706.217183796,5056787.17753687
2022-01-09,"Iseo",17085,"Turisti",2367.66666666667,581706.217183796,5056787.17753687
2022-01-10,"Iseo",17085,"Abitanti",6624,581706.217183796,5056787.17753687
2022-01-10,"Iseo",17085,"Turisti",3128,581706.217183796,5056787.17753687
2022-01-11,"Iseo",17085,"Abitanti",6703,581706.217183796,5056787.17753687
2022-01-11,"Iseo",17085,"Turisti",3158.33333333333,581706.217183796,5056787.17753687
2022-01-12,"Iseo",17085,"Abitanti",6795,581706.217183796,5056787.17753687
2022-01-12,"Iseo",17085,"Turisti",3220.66666666667,581706.217183796,5056787.17753687
2022-01-13,"Iseo",17085,"Abitanti",6974,581706.217183796,5056787.17753687
2022-01-13,"Iseo",17085,"Turisti",3204.33333333333,581706.217183796,5056787.17753687
2021-12-13,"Erbusco",17069,"Abitanti",5136,575823.533483341,5049899.23848506
2021-12-13,"Erbusco",17069,"Turisti",4137.66666666667,575823.533483341,5049899.23848506
2021-12-14,"Erbusco",17069,"Abitanti",5099,575823.533483341,5049899.23848506
2021-12-14,"Erbusco",17069,"Turisti",4398.66666666667,575823.533483341,5049899.23848506
2021-12-15,"Erbusco",17069,"Abitanti",5113,575823.533483341,5049899.23848506
2021-12-15,"Erbusco",17069,"Turisti",4128.66666666667,575823.533483341,5049899.23848506
2021-12-16,"Erbusco",17069,"Abitanti",5117,575823.533483341,5049899.23848506
2021-12-16,"Erbusco",17069,"Turisti",4197.66666666667,575823.533483341,5049899.23848506
2021-12-17,"Erbusco",17069,"Abitanti",5097,575823.533483341,5049899.23848506
2021-12-17,"Erbusco",17069,"Turisti",4269,575823.533483341,5049899.23848506
2021-12-18,"Erbusco",17069,"Abitanti",4932,575823.533483341,5049899.23848506
2021-12-18,"Erbusco",17069,"Turisti",3940,575823.533483341,5049899.23848506
2021-12-19,"Erbusco",17069,"Abitanti",4893,575823.533483341,5049899.23848506
2021-12-19,"Erbusco",17069,"Turisti",3256.66666666667,575823.533483341,5049899.23848506
2021-12-20,"Erbusco",17069,"Abitanti",5098,575823.533483341,5049899.23848506
2021-12-20,"Erbusco",17069,"Turisti",3792.33333333333,575823.533483341,5049899.23848506
2021-12-21,"Erbusco",17069,"Abitanti",5039,575823.533483341,5049899.23848506
2021-12-21,"Erbusco",17069,"Turisti",3690,575823.533483341,5049899.23848506
2021-12-22,"Erbusco",17069,"Abitanti",5058,575823.533483341,5049899.23848506
2021-12-22,"Erbusco",17069,"Turisti",4402,575823.533483341,5049899.23848506
2021-12-23,"Erbusco",17069,"Abitanti",4914,575823.533483341,5049899.23848506
2021-12-23,"Erbusco",17069,"Turisti",3687.66666666667,575823.533483341,5049899.23848506
2021-12-24,"Erbusco",17069,"Abitanti",4302,575823.533483341,5049899.23848506
2021-12-24,"Erbusco",17069,"Turisti",2394,575823.533483341,5049899.23848506
2021-12-25,"Erbusco",17069,"Abitanti",4157,575823.533483341,5049899.23848506
2021-12-25,"Erbusco",17069,"Turisti",2435.66666666667,575823.533483341,5049899.23848506
2021-12-26,"Erbusco",17069,"Abitanti",4029,575823.533483341,5049899.23848506
2021-12-26,"Erbusco",17069,"Turisti",2037,575823.533483341,5049899.23848506
2021-12-27,"Erbusco",17069,"Abitanti",4383,575823.533483341,5049899.23848506
2021-12-27,"Erbusco",17069,"Turisti",2419.66666666667,575823.533483341,5049899.23848506
2021-12-28,"Erbusco",17069,"Abitanti",4683,575823.533483341,5049899.23848506
2021-12-28,"Erbusco",17069,"Turisti",2686.33333333333,575823.533483341,5049899.23848506
2021-12-29,"Erbusco",17069,"Abitanti",4651,575823.533483341,5049899.23848506
2021-12-29,"Erbusco",17069,"Turisti",2583.66666666667,575823.533483341,5049899.23848506
2021-12-30,"Erbusco",17069,"Abitanti",4669,575823.533483341,5049899.23848506
2021-12-30,"Erbusco",17069,"Turisti",2452,575823.533483341,5049899.23848506
2021-12-31,"Erbusco",17069,"Abitanti",4394,575823.533483341,5049899.23848506
2021-12-31,"Erbusco",17069,"Turisti",2367.66666666667,575823.533483341,5049899.23848506
2022-01-01,"Erbusco",17069,"Abitanti",4493,575823.533483341,5049899.23848506
2022-01-01,"Erbusco",17069,"Turisti",2113.66666666667,575823.533483341,5049899.23848506
2022-01-02,"Erbusco",17069,"Abitanti",4634,575823.533483341,5049899.23848506
2022-01-02,"Erbusco",17069,"Turisti",2295,575823.533483341,5049899.23848506
2022-01-03,"Erbusco",17069,"Abitanti",4769,575823.533483341,5049899.23848506
2022-01-03,"Erbusco",17069,"Turisti",2772,575823.533483341,5049899.23848506
2022-01-04,"Erbusco",17069,"Abitanti",4859,575823.533483341,5049899.23848506
2022-01-04,"Erbusco",17069,"Turisti",2833.66666666667,575823.533483341,5049899.23848506
2022-01-05,"Erbusco",17069,"Abitanti",4889,575823.533483341,5049899.23848506
2022-01-05,"Erbusco",17069,"Turisti",2935.33333333333,575823.533483341,5049899.23848506
2022-01-06,"Erbusco",17069,"Abitanti",4758,575823.533483341,5049899.23848506
2022-01-06,"Erbusco",17069,"Turisti",1977.33333333333,575823.533483341,5049899.23848506
2022-01-07,"Erbusco",17069,"Abitanti",4943,575823.533483341,5049899.23848506
2022-01-07,"Erbusco",17069,"Turisti",2657,575823.533483341,5049899.23848506
2022-01-08,"Erbusco",17069,"Abitanti",4976,575823.533483341,5049899.23848506
2022-01-08,"Erbusco",17069,"Turisti",2488.33333333333,575823.533483341,5049899.23848506
2022-01-09,"Erbusco",17069,"Abitanti",4956,575823.533483341,5049899.23848506
2022-01-09,"Erbusco",17069,"Turisti",2075.33333333333,575823.533483341,5049899.23848506
2022-01-10,"Erbusco",17069,"Abitanti",5221,575823.533483341,5049899.23848506
2022-01-10,"Erbusco",17069,"Turisti",3670,575823.533483341,5049899.23848506
2022-01-11,"Erbusco",17069,"Abitanti",5226,575823.533483341,5049899.23848506
2022-01-11,"Erbusco",17069,"Turisti",3528,575823.533483341,5049899.23848506
2022-01-12,"Erbusco",17069,"Abitanti",5254,575823.533483341,5049899.23848506
2022-01-12,"Erbusco",17069,"Turisti",3593.33333333333,575823.533483341,5049899.23848506
2022-01-13,"Erbusco",17069,"Abitanti",5236,575823.533483341,5049899.23848506
2022-01-13,"Erbusco",17069,"Turisti",3746,575823.533483341,5049899.23848506
2021-12-13,"Montano Lucino",13154,"Abitanti",2733,502139.018375914,5070752.67020891
2021-12-13,"Montano Lucino",13154,"Turisti",1549,502139.018375914,5070752.67020891
2021-12-14,"Montano Lucino",13154,"Abitanti",2722,502139.018375914,5070752.67020891
2021-12-14,"Montano Lucino",13154,"Turisti",1519.66666666667,502139.018375914,5070752.67020891
2021-12-15,"Montano Lucino",13154,"Abitanti",2714,502139.018375914,5070752.67020891
2021-12-15,"Montano Lucino",13154,"Turisti",1644,502139.018375914,5070752.67020891
2021-12-16,"Montano Lucino",13154,"Abitanti",2721,502139.018375914,5070752.67020891
2021-12-16,"Montano Lucino",13154,"Turisti",1667.66666666667,502139.018375914,5070752.67020891
2021-12-17,"Montano Lucino",13154,"Abitanti",2716,502139.018375914,5070752.67020891
2021-12-17,"Montano Lucino",13154,"Turisti",1810,502139.018375914,5070752.67020891
2021-12-18,"Montano Lucino",13154,"Abitanti",2619,502139.018375914,5070752.67020891
2021-12-18,"Montano Lucino",13154,"Turisti",1534.66666666667,502139.018375914,5070752.67020891
2021-12-19,"Montano Lucino",13154,"Abitanti",2574,502139.018375914,5070752.67020891
2021-12-19,"Montano Lucino",13154,"Turisti",1281.33333333333,502139.018375914,5070752.67020891
2021-12-20,"Montano Lucino",13154,"Abitanti",2716,502139.018375914,5070752.67020891
2021-12-20,"Montano Lucino",13154,"Turisti",1505,502139.018375914,5070752.67020891
2021-12-21,"Montano Lucino",13154,"Abitanti",2577,502139.018375914,5070752.67020891
2021-12-21,"Montano Lucino",13154,"Turisti",1605,502139.018375914,5070752.67020891
2021-12-22,"Montano Lucino",13154,"Abitanti",2642,502139.018375914,5070752.67020891
2021-12-22,"Montano Lucino",13154,"Turisti",1630.33333333333,502139.018375914,5070752.67020891
2021-12-23,"Montano Lucino",13154,"Abitanti",2578,502139.018375914,5070752.67020891
2021-12-23,"Montano Lucino",13154,"Turisti",1567,502139.018375914,5070752.67020891
2021-12-24,"Montano Lucino",13154,"Abitanti",2375,502139.018375914,5070752.67020891
2021-12-24,"Montano Lucino",13154,"Turisti",1123.66666666667,502139.018375914,5070752.67020891
2021-12-25,"Montano Lucino",13154,"Abitanti",2355,502139.018375914,5070752.67020891
2021-12-25,"Montano Lucino",13154,"Turisti",1427.66666666667,502139.018375914,5070752.67020891
2021-12-26,"Montano Lucino",13154,"Abitanti",2267,502139.018375914,5070752.67020891
2021-12-26,"Montano Lucino",13154,"Turisti",1003.33333333333,502139.018375914,5070752.67020891
2021-12-27,"Montano Lucino",13154,"Abitanti",2273,502139.018375914,5070752.67020891
2021-12-27,"Montano Lucino",13154,"Turisti",987,502139.018375914,5070752.67020891
2021-12-28,"Montano Lucino",13154,"Abitanti",2373,502139.018375914,5070752.67020891
2021-12-28,"Montano Lucino",13154,"Turisti",1212,502139.018375914,5070752.67020891
2021-12-29,"Montano Lucino",13154,"Abitanti",2372,502139.018375914,5070752.67020891
2021-12-29,"Montano Lucino",13154,"Turisti",1153.33333333333,502139.018375914,5070752.67020891
2021-12-30,"Montano Lucino",13154,"Abitanti",2469,502139.018375914,5070752.67020891
2021-12-30,"Montano Lucino",13154,"Turisti",1152,502139.018375914,5070752.67020891
2021-12-31,"Montano Lucino",13154,"Abitanti",2378,502139.018375914,5070752.67020891
2021-12-31,"Montano Lucino",13154,"Turisti",956,502139.018375914,5070752.67020891
2022-01-01,"Montano Lucino",13154,"Abitanti",2436,502139.018375914,5070752.67020891
2022-01-01,"Montano Lucino",13154,"Turisti",1050,502139.018375914,5070752.67020891
2022-01-02,"Montano Lucino",13154,"Abitanti",2579,502139.018375914,5070752.67020891
2022-01-02,"Montano Lucino",13154,"Turisti",875,502139.018375914,5070752.67020891
2022-01-03,"Montano Lucino",13154,"Abitanti",2641,502139.018375914,5070752.67020891
2022-01-03,"Montano Lucino",13154,"Turisti",1121,502139.018375914,5070752.67020891
2022-01-04,"Montano Lucino",13154,"Abitanti",2672,502139.018375914,5070752.67020891
2022-01-04,"Montano Lucino",13154,"Turisti",1233,502139.018375914,5070752.67020891
2022-01-05,"Montano Lucino",13154,"Abitanti",2641,502139.018375914,5070752.67020891
2022-01-05,"Montano Lucino",13154,"Turisti",1185.33333333333,502139.018375914,5070752.67020891
2022-01-06,"Montano Lucino",13154,"Abitanti",2624,502139.018375914,5070752.67020891
2022-01-06,"Montano Lucino",13154,"Turisti",1081,502139.018375914,5070752.67020891
2022-01-07,"Montano Lucino",13154,"Abitanti",2532,502139.018375914,5070752.67020891
2022-01-07,"Montano Lucino",13154,"Turisti",1164.66666666667,502139.018375914,5070752.67020891
2022-01-08,"Montano Lucino",13154,"Abitanti",2540,502139.018375914,5070752.67020891
2022-01-08,"Montano Lucino",13154,"Turisti",1137.33333333333,502139.018375914,5070752.67020891
2022-01-09,"Montano Lucino",13154,"Abitanti",2715,502139.018375914,5070752.67020891
2022-01-09,"Montano Lucino",13154,"Turisti",999.666666666667,502139.018375914,5070752.67020891
2022-01-10,"Montano Lucino",13154,"Abitanti",2796,502139.018375914,5070752.67020891
2022-01-10,"Montano Lucino",13154,"Turisti",1449.33333333333,502139.018375914,5070752.67020891
2022-01-11,"Montano Lucino",13154,"Abitanti",2670,502139.018375914,5070752.67020891
2022-01-11,"Montano Lucino",13154,"Turisti",1342,502139.018375914,5070752.67020891
2022-01-12,"Montano Lucino",13154,"Abitanti",2748,502139.018375914,5070752.67020891
2022-01-12,"Montano Lucino",13154,"Turisti",1316.33333333333,502139.018375914,5070752.67020891
2022-01-13,"Montano Lucino",13154,"Abitanti",2775,502139.018375914,5070752.67020891
2022-01-13,"Montano Lucino",13154,"Turisti",1358,502139.018375914,5070752.67020891
2021-12-13,"Bellagio-Oliveto Lario",13250,"Abitanti",1294,520845.725890299,5086052.16816451
2021-12-13,"Bellagio-Oliveto Lario",13250,"Mascherato",34,520845.725890299,5086052.16816451
2021-12-13,"Bellagio-Oliveto Lario",13250,"Turisti",314,520845.725890299,5086052.16816451
2021-12-13,"Lago di Como",200002,"Abitanti",193473,520513.391085809,5093165.9544575
2021-12-13,"Lago di Como",200002,"Turisti",51516,520513.391085809,5093165.9544575
2021-12-14,"Bellagio-Oliveto Lario",13250,"Abitanti",1218,520845.725890299,5086052.16816451
2021-12-14,"Bellagio-Oliveto Lario",13250,"Turisti",298,520845.725890299,5086052.16816451
2021-12-14,"Lago di Como",200002,"Abitanti",193043,520513.391085809,5093165.9544575
2021-12-14,"Lago di Como",200002,"Turisti",51599.6666666667,520513.391085809,5093165.9544575
2021-12-15,"Bellagio-Oliveto Lario",13250,"Abitanti",1366,520845.725890299,5086052.16816451
2021-12-15,"Bellagio-Oliveto Lario",13250,"Mascherato",48,520845.725890299,5086052.16816451
2021-12-15,"Bellagio-Oliveto Lario",13250,"Turisti",368,520845.725890299,5086052.16816451
2021-12-15,"Lago di Como",200002,"Abitanti",192918,520513.391085809,5093165.9544575
2021-12-15,"Lago di Como",200002,"Turisti",53231.6666666667,520513.391085809,5093165.9544575
2021-12-16,"Bellagio-Oliveto Lario",13250,"Abitanti",1341,520845.725890299,5086052.16816451
2021-12-16,"Bellagio-Oliveto Lario",13250,"Mascherato",43,520845.725890299,5086052.16816451
2021-12-16,"Bellagio-Oliveto Lario",13250,"Turisti",318.333333333333,520845.725890299,5086052.16816451
2021-12-16,"Lago di Como",200002,"Abitanti",192994,520513.391085809,5093165.9544575
2021-12-16,"Lago di Como",200002,"Turisti",52232.6666666667,520513.391085809,5093165.9544575
2021-12-17,"Bellagio-Oliveto Lario",13250,"Abitanti",1297,520845.725890299,5086052.16816451
2021-12-17,"Bellagio-Oliveto Lario",13250,"Turisti",319.666666666667,520845.725890299,5086052.16816451
2021-12-17,"Lago di Como",200002,"Abitanti",193455,520513.391085809,5093165.9544575
2021-12-17,"Lago di Como",200002,"Turisti",53008.3333333333,520513.391085809,5093165.9544575
2021-12-18,"Bellagio-Oliveto Lario",13250,"Abitanti",1341,520845.725890299,5086052.16816451
2021-12-18,"Bellagio-Oliveto Lario",13250,"Mascherato",53,520845.725890299,5086052.16816451
2021-12-18,"Bellagio-Oliveto Lario",13250,"Turisti",339.333333333333,520845.725890299,5086052.16816451
2021-12-18,"Lago di Como",200002,"Abitanti",188723,520513.391085809,5093165.9544575
2021-12-18,"Lago di Como",200002,"Turisti",51243.3333333333,520513.391085809,5093165.9544575
2021-12-19,"Bellagio-Oliveto Lario",13250,"Abitanti",1338,520845.725890299,5086052.16816451
2021-12-19,"Bellagio-Oliveto Lario",13250,"Mascherato",43,520845.725890299,5086052.16816451
2021-12-19,"Bellagio-Oliveto Lario",13250,"Turisti",280.666666666667,520845.725890299,5086052.16816451
2021-12-19,"Lago di Como",200002,"Abitanti",187543,520513.391085809,5093165.9544575
2021-12-19,"Lago di Como",200002,"Turisti",46181.6666666667,520513.391085809,5093165.9544575
2021-12-20,"Bellagio-Oliveto Lario",13250,"Abitanti",1336,520845.725890299,5086052.16816451
